"gene_id","ensembl_id_clean","entrez_id","gene_symbol","logFC","logCPM","LR","PValue","FDR","significance","direction"
"ENSG00000130208.9","ENSG00000130208","341","APOC1",-1.48278691541553,6.80180004039248,91.9484170401968,8.8965503545001e-22,7.29788823589256e-21,"Significant","Downregulated"
"ENSG00000218274.2","ENSG00000218274",NA,NA,6.26346979110578,-0.58538950927162,91.930080212107,8.97936958377403e-22,7.36343301788602e-21,"Significant","Upregulated"
"ENSG00000166596.14","ENSG00000166596","146845","CFAP52",-2.19990092479592,1.54717854026999,91.8485902761408,9.35685186585386e-22,7.66551436602674e-21,"Significant","Downregulated"
"ENSG00000012048.20","ENSG00000012048","672","BRCA1",1.37676976870602,3.80452755657425,91.8240764385946,9.47348191876198e-22,7.75602934393065e-21,"Significant","Upregulated"
"ENSG00000180879.13","ENSG00000180879","6748","SSR4",1.27071573116827,8.06495889009556,91.7548616684005,9.81069515812369e-22,8.02690350121403e-21,"Significant","Upregulated"
"ENSG00000088992.17","ENSG00000088992","54997","TESC",3.50499938255637,6.01276676689553,91.659082675275,1.02972206406364e-21,8.41951178612143e-21,"Significant","Upregulated"
"ENSG00000079102.16","ENSG00000079102","862","RUNX1T1",-1.31901273455886,2.43786415785678,91.6231761962632,1.04857700676067e-21,8.56812972288035e-21,"Significant","Downregulated"
"ENSG00000200087.1","ENSG00000200087","26768","SNORA73B",7.48769379775137,5.40987815620845,91.609699374416,1.05574264702219e-21,8.62389068090046e-21,"Significant","Upregulated"
"ENSG00000104889.5","ENSG00000104889","10535","RNASEH2A",1.23116044093113,4.16873624082173,91.6040106412681,1.05878203382572e-21,8.64592094827476e-21,"Significant","Upregulated"
"ENSG00000284180.1","ENSG00000284180","100500837","MIR3606",2.35421390452347,-1.51882912123927,91.597262427533,1.06239883276971e-21,8.67265054271014e-21,"Significant","Upregulated"
"ENSG00000093072.15","ENSG00000093072","51816","ADA2",-1.10746841287897,6.4597088775109,91.5945688209346,1.06384595712296e-21,8.68165693968897e-21,"Significant","Downregulated"
"ENSG00000229544.8","ENSG00000229544","390010","NKX1-2",7.9005531269837,0.894221857948706,91.5891040508019,1.06678793324475e-21,8.70285251259987e-21,"Significant","Upregulated"
"ENSG00000124507.10","ENSG00000124507","29993","PACSIN1",2.40100284257642,1.08277533790768,91.5684332705092,1.07798990745064e-21,8.7885589839268e-21,"Significant","Upregulated"
"ENSG00000235173.6","ENSG00000235173","51236","HGH1",1.06603597038556,4.85525822212496,91.5654762986802,1.07960194930653e-21,8.7988604319046e-21,"Significant","Upregulated"
"ENSG00000131233.9","ENSG00000131233","81025","GJA9",1.50520048013601,-0.396800642158987,91.5618760715856,1.08156792777162e-21,8.81203891845938e-21,"Significant","Upregulated"
"ENSG00000108106.13","ENSG00000108106","27338","UBE2S",1.64408742979418,3.66798381570884,91.5611821924831,1.08194724618847e-21,8.81228581258473e-21,"Significant","Upregulated"
"ENSG00000267795.5","ENSG00000267795","440335","SMIM22",1.82722893402577,5.26711920301604,91.5331903670589,1.09736082517253e-21,8.93494468712708e-21,"Significant","Upregulated"
"ENSG00000101049.14","ENSG00000101049","10110","SGK2",2.57734730358641,1.75462858357166,91.5040209006175,1.11365660241103e-21,9.0617839362798e-21,"Significant","Upregulated"
"ENSG00000145824.12","ENSG00000145824","9547","CXCL14",4.26706705918929,7.01636427737791,91.4752215827764,1.12998303723897e-21,9.19166936444807e-21,"Significant","Upregulated"
"ENSG00000244437.1","ENSG00000244437","28913","IGKV3-15",2.91371880940089,7.65666137050849,91.4745436469865,1.13037023186707e-21,9.19185764393287e-21,"Significant","Upregulated"
"ENSG00000225210.9","ENSG00000225210",NA,NA,2.7676361939958,2.13635114998751,91.4593724687003,1.13906986109769e-21,9.25663821141151e-21,"Significant","Upregulated"
"ENSG00000074276.10","ENSG00000074276","54825","CDHR2",4.00063959696077,2.01478970669088,91.4327155720266,1.15451829020668e-21,9.37916097471962e-21,"Significant","Upregulated"
"ENSG00000172731.13","ENSG00000172731","55222","LRRC20",1.09311492226891,4.65651457269271,91.4178450466309,1.16322706136682e-21,9.44687039963035e-21,"Significant","Upregulated"
"ENSG00000125571.9","ENSG00000125571","27178","IL37",6.37434898192204,2.81492420254377,91.3220609225006,1.22091846805798e-21,9.91220913183153e-21,"Significant","Upregulated"
"ENSG00000106992.17","ENSG00000106992","203","AK1",-1.21627277488712,6.03435434562594,91.23523225108,1.27568525055562e-21,1.0343537858471e-20,"Significant","Downregulated"
"ENSG00000272953.1","ENSG00000272953",NA,NA,1.89630767070701,-1.461132018762,91.2327410980533,1.27729227945559e-21,1.03532432629131e-20,"Significant","Upregulated"
"ENSG00000264940.4","ENSG00000264940",NA,NA,7.13577486669386,5.25479326019966,91.207403152623,1.2937531289605e-21,1.04833031941989e-20,"Significant","Upregulated"
"ENSG00000008323.15","ENSG00000008323","55200","PLEKHG6",1.71728399355015,3.44663926006549,91.2035550373945,1.29627155727117e-21,1.05003402468847e-20,"Significant","Upregulated"
"ENSG00000271324.1","ENSG00000271324",NA,NA,-1.05067634543734,-1.68364241863358,91.1625776555136,1.32339555276191e-21,1.07166178036195e-20,"Significant","Downregulated"
"ENSG00000223705.9","ENSG00000223705","155400","NSUN5P1",1.35359545788331,4.51369041803258,91.1605572590242,1.32474749439934e-21,1.07233670129027e-20,"Significant","Upregulated"
"ENSG00000224041.3","ENSG00000224041","28875","IGKV3D-15",2.95423872931354,5.82857983505594,91.1600630213844,1.32507842212588e-21,1.07233670129027e-20,"Significant","Upregulated"
"ENSG00000068366.19","ENSG00000068366","2182","ACSL4",-1.03512311321814,6.59385989344953,91.157094380441,1.32706788185674e-21,1.07360259368795e-20,"Significant","Downregulated"
